time,heartrate,watts,temperature,interval
2471,143,126,kald,NA
2472,143,125,kald,NA
2473,143,118,kald,NA
2474,143,114,kald,NA
2475,143,121,kald,NA
2476,144,126,kald,NA
2477,144,125,kald,NA
2478,144,127,kald,NA
2479,144,125,kald,NA
2480,145,126,kald,NA
2481,146,125,kald,NA
2482,146,125,kald,NA
2483,147,125,kald,NA
2484,146,124,kald,NA
2485,146,126,kald,NA
2486,145,125,kald,NA
2487,144,126,kald,NA
2488,145,125,kald,NA
2489,143,125,kald,NA
2490,142,125,kald,NA
2491,142,121,kald,NA
2492,142,126,kald,NA
2493,144,125,kald,NA
2494,144,125,kald,NA
2495,144,122,kald,NA
2496,144,120,kald,NA
2497,143,127,kald,NA
2498,142,127,kald,NA
2499,142,127,kald,NA
2500,142,122,kald,NA
2501,142,125,kald,NA
2502,141,123,kald,NA
2503,141,124,kald,NA
2504,141,126,kald,NA
2505,141,126,kald,NA
2506,140,123,kald,NA
2507,140,121,kald,NA
2508,139,118,kald,NA
2509,139,119,kald,NA
2510,140,122,kald,NA
2511,140,125,kald,NA
2512,140,119,kald,NA
2513,138,115,kald,NA
2514,138,121,kald,NA
2515,138,129,kald,NA
2516,137,122,kald,NA
2517,137,129,kald,NA
2518,137,131,kald,NA
2519,137,119,kald,NA
2520,137,133,kald,NA
2521,137,102,kald,NA
2522,137,95,kald,NA
2523,138,90,kald,NA
2524,138,0,kald,NA
2525,138,0,kald,NA
2526,138,0,kald,NA
2527,137,0,kald,NA
2528,136,0,kald,NA
2529,137,0,kald,NA
2530,137,0,kald,NA
2531,137,0,kald,NA
2532,134,0,kald,NA
2533,134,0,kald,NA
2534,131,0,kald,NA
2535,130,0,kald,NA
2536,128,0,kald,NA
2537,128,0,kald,NA
2538,127,0,kald,NA
2539,125,0,kald,NA
2540,123,0,kald,NA
2541,122,0,kald,NA
2542,120,0,kald,NA
2543,120,0,kald,NA
2544,119,0,kald,NA
2545,120,0,kald,NA
2546,120,0,kald,NA
2547,120,0,kald,NA
2548,122,0,kald,NA
2549,122,0,kald,NA
2550,122,0,kald,NA
2551,122,0,kald,NA
2552,128,0,kald,NA
2553,129,0,kald,NA
2554,129,0,kald,NA
2555,130,0,kald,NA
2556,129,0,kald,NA
2557,129,0,kald,NA
2558,128,0,kald,NA
2559,126,0,kald,NA
2560,125,0,kald,NA
2561,124,0,kald,NA
2562,125,0,kald,NA
2563,126,0,kald,NA
2564,126,0,kald,NA
2565,127,0,kald,NA
2566,129,0,kald,NA
2567,129,0,kald,NA
0,95,184,varm,0
1,101,183,varm,0
2,102,181,varm,0
3,103,182,varm,0
4,107,186,varm,0
5,110,195,varm,0
6,112,204,varm,0
7,114,204,varm,0
8,117,197,varm,0
9,118,191,varm,0
10,119,188,varm,0
11,119,188,varm,0
12,120,188,varm,0
13,120,190,varm,0
14,120,191,varm,0
15,120,190,varm,0
16,119,176,varm,0
17,120,176,varm,0
18,120,177,varm,0
19,119,177,varm,0
20,119,178,varm,0
21,121,177,varm,0
22,120,178,varm,0
23,120,179,varm,0
24,121,182,varm,0
25,121,184,varm,0
26,121,185,varm,0
27,121,181,varm,0
28,122,177,varm,0
29,122,164,varm,0
30,122,171,varm,0
31,123,173,varm,0
32,123,174,varm,0
33,125,170,varm,0
34,126,174,varm,0
35,126,164,varm,0
36,126,167,varm,0
37,124,171,varm,0
38,124,176,varm,0
39,123,171,varm,0
40,122,175,varm,0
41,122,173,varm,0
42,121,172,varm,0
43,122,172,varm,0
44,123,175,varm,0
45,123,174,varm,0
46,124,173,varm,0
47,125,170,varm,0
48,125,169,varm,0
49,127,168,varm,0
50,128,169,varm,0
51,128,170,varm,0
52,129,170,varm,0
53,127,167,varm,0
54,125,166,varm,0
55,125,167,varm,0
56,125,168,varm,0
57,125,167,varm,0
58,125,168,varm,0
59,125,172,varm,0
60,126,172,varm,0
61,126,168,varm,0
62,126,171,varm,0
63,127,173,varm,0
64,127,174,varm,0
65,126,173,varm,0
66,128,173,varm,0
67,127,171,varm,0
68,128,173,varm,0
69,127,171,varm,0
70,127,170,varm,0
71,127,171,varm,0
72,128,171,varm,0
73,129,171,varm,0
74,129,171,varm,0
75,129,172,varm,0
76,129,172,varm,0
77,128,174,varm,0
78,128,173,varm,0
79,127,170,varm,0
80,127,172,varm,0
81,127,169,varm,0
82,126,169,varm,0
83,125,168,varm,0
84,125,168,varm,0
85,125,167,varm,0
86,125,169,varm,0
87,126,169,varm,0
88,126,165,varm,0
89,127,167,varm,0
90,127,166,varm,0
91,126,168,varm,0
92,126,169,varm,0
93,126,167,varm,0
94,126,168,varm,0
95,125,165,varm,0
96,125,165,varm,0
97,125,164,varm,0
98,125,168,varm,0
99,125,163,varm,0
100,127,165,varm,0
101,126,165,varm,0
102,127,166,varm,0
103,125,169,varm,0
104,126,170,varm,0
105,123,171,varm,0
106,123,170,varm,0
107,123,169,varm,0
108,123,173,varm,0
109,124,173,varm,0
110,124,174,varm,0
111,125,171,varm,0
112,124,175,varm,0
113,124,172,varm,0
114,125,172,varm,0
115,124,171,varm,0
116,124,169,varm,0
117,124,167,varm,0
118,125,171,varm,0
119,126,177,varm,0
120,126,180,varm,0
121,127,178,varm,0
122,127,172,varm,0
123,127,175,varm,0
124,127,173,varm,0
125,128,170,varm,0
126,128,172,varm,0
127,127,168,varm,0
128,128,172,varm,0
129,128,172,varm,0
130,128,169,varm,0
131,130,167,varm,0
132,129,164,varm,0
133,128,165,varm,0
134,128,167,varm,0
135,128,167,varm,0
136,128,169,varm,0
137,128,169,varm,0
138,128,167,varm,0
139,127,167,varm,0
140,127,167,varm,0
141,127,164,varm,0
142,127,165,varm,0
143,127,170,varm,0
144,127,174,varm,0
145,127,173,varm,0
146,126,173,varm,0
147,126,172,varm,0
148,126,172,varm,0
149,126,172,varm,0
150,127,169,varm,0
151,128,168,varm,0
152,128,163,varm,0
153,128,160,varm,0
154,127,178,varm,0
155,127,172,varm,0
156,127,173,varm,0
157,127,168,varm,0
158,127,171,varm,0
159,126,170,varm,0
160,126,170,varm,0
161,127,171,varm,0
162,128,167,varm,0
163,128,165,varm,0
164,128,167,varm,0
165,129,168,varm,0
166,128,169,varm,0
167,127,167,varm,0
168,127,167,varm,0
169,126,167,varm,0
170,127,167,varm,0
171,127,167,varm,0
172,128,168,varm,0
173,128,171,varm,0
174,129,171,varm,0
175,129,176,varm,0
176,128,175,varm,0
177,128,176,varm,0
178,128,176,varm,0
179,129,174,varm,0
180,130,171,varm,0
181,130,169,varm,0
182,129,168,varm,0
183,130,168,varm,0
184,129,170,varm,0
185,129,171,varm,0
186,129,174,varm,0
187,130,173,varm,0
188,130,172,varm,0
189,130,173,varm,0
190,131,176,varm,0
191,132,177,varm,0
192,132,176,varm,0
193,133,177,varm,0
194,133,176,varm,0
195,134,174,varm,0
196,135,173,varm,0
197,134,165,varm,0
198,134,170,varm,0
199,132,185,varm,0
200,132,174,varm,0
201,132,176,varm,0
202,131,176,varm,0
203,131,175,varm,0
204,131,175,varm,0
205,131,180,varm,0
206,132,180,varm,0
207,132,179,varm,0
208,131,180,varm,0
209,130,181,varm,0
210,131,177,varm,0
211,131,182,varm,0
212,130,174,varm,0
213,129,167,varm,0
214,128,168,varm,0
215,128,165,varm,0
216,128,166,varm,0
217,129,170,varm,0
218,129,171,varm,0
219,130,169,varm,0
220,130,171,varm,0
221,130,176,varm,0
222,131,179,varm,0
223,132,178,varm,0
224,132,180,varm,0
225,133,179,varm,0
226,133,176,varm,0
227,133,177,varm,0
228,132,180,varm,0
229,132,176,varm,0
230,130,177,varm,0
231,131,168,varm,0
232,130,171,varm,0
233,131,171,varm,0
234,131,173,varm,0
235,131,171,varm,0
236,132,172,varm,0
237,132,174,varm,0
238,132,174,varm,0
239,132,175,varm,0
240,133,174,varm,0
241,133,175,varm,0
242,134,177,varm,0
243,133,180,varm,0
244,134,179,varm,0
245,134,179,varm,0
246,136,185,varm,0
247,137,177,varm,0
248,135,175,varm,0
249,134,174,varm,0
250,133,172,varm,0
251,133,172,varm,0
252,134,170,varm,0
253,134,170,varm,0
254,135,166,varm,0
255,135,165,varm,0
256,135,165,varm,0
257,134,163,varm,0
258,134,165,varm,0
259,134,164,varm,0
260,134,165,varm,0
261,133,166,varm,0
262,133,167,varm,0
263,133,166,varm,0
264,133,163,varm,0
265,133,165,varm,0
266,133,162,varm,0
267,134,164,varm,0
268,133,167,varm,0
269,133,170,varm,0
270,133,171,varm,0
271,133,169,varm,0
272,133,169,varm,0
273,132,169,varm,0
274,132,168,varm,0
275,132,168,varm,0
276,132,168,varm,0
277,132,170,varm,0
278,131,163,varm,0
279,131,172,varm,0
280,130,173,varm,0
281,130,172,varm,0
282,130,173,varm,0
283,130,174,varm,0
284,131,175,varm,0
285,131,173,varm,0
286,132,172,varm,0
287,132,172,varm,0
288,132,170,varm,0
289,132,169,varm,0
290,133,169,varm,0
291,133,163,varm,0
292,133,167,varm,0
293,133,169,varm,0
294,134,172,varm,0
295,136,169,varm,0
296,136,168,varm,0
297,136,169,varm,0
298,137,169,varm,0
299,139,173,varm,0
300,139,171,varm,0
301,140,171,varm,0
302,139,170,varm,0
303,138,168,varm,0
304,138,172,varm,0
305,137,168,varm,0
306,136,166,varm,0
307,135,170,varm,0
308,135,169,varm,0
309,134,171,varm,0
310,135,170,varm,0
311,134,169,varm,0
312,135,169,varm,0
313,134,168,varm,0
314,134,167,varm,0
315,134,164,varm,0
316,135,167,varm,0
317,133,169,varm,0
318,133,169,varm,0
319,133,175,varm,0
320,132,175,varm,0
321,133,174,varm,0
322,133,173,varm,0
323,132,173,varm,0
324,131,173,varm,0
325,132,173,varm,0
326,132,174,varm,0
327,134,174,varm,0
328,134,176,varm,0
329,134,171,varm,0
330,134,167,varm,0
331,133,166,varm,0
332,134,166,varm,0
333,133,167,varm,0
334,133,168,varm,0
335,133,167,varm,0
336,131,173,varm,0
337,132,171,varm,0
338,131,169,varm,0
339,131,167,varm,0
340,133,169,varm,0
341,132,170,varm,0
342,133,172,varm,0
343,132,176,varm,0
344,132,176,varm,0
345,133,178,varm,0
346,133,176,varm,0
347,134,175,varm,0
348,134,175,varm,0
349,134,176,varm,0
350,135,173,varm,0
351,135,175,varm,0
352,134,173,varm,0
353,135,174,varm,0
354,134,174,varm,0
355,135,175,varm,0
356,135,175,varm,0
357,135,175,varm,0
358,135,175,varm,0
359,134,172,varm,0
360,135,172,varm,0
361,135,171,varm,0
362,136,175,varm,0
363,135,175,varm,0
364,135,177,varm,0
365,136,178,varm,0
366,135,176,varm,0
367,135,176,varm,0
368,135,177,varm,0
369,135,177,varm,0
370,135,175,varm,0
371,134,167,varm,0
372,134,163,varm,0
373,133,167,varm,0
374,134,166,varm,0
375,134,169,varm,0
376,133,187,varm,0
377,134,25,varm,0
378,133,47,varm,0
379,132,13,varm,0
380,131,18,varm,0
381,129,21,varm,0
382,129,0,varm,0
383,130,9,varm,0
384,130,0,varm,0
385,129,0,varm,0
386,129,0,varm,0
387,129,0,varm,0
388,129,0,varm,0
389,130,0,varm,0
390,130,0,varm,0
391,130,0,varm,0
392,129,0,varm,0
393,129,0,varm,0
394,127,0,varm,0
395,127,0,varm,0
396,127,0,varm,0
397,127,0,varm,0
398,126,0,varm,0
399,125,0,varm,0
400,124,0,varm,0
401,123,0,varm,0
402,123,0,varm,0
403,122,0,varm,0
404,122,0,varm,0
405,122,0,varm,0
498,104,22,varm,0
499,104,45,varm,0
500,104,175,varm,0
501,102,100,varm,0
502,100,0,varm,0
503,104,188,varm,0
504,105,228,varm,0
505,106,185,varm,0
506,106,174,varm,0
507,109,181,varm,0
508,113,182,varm,0
509,114,182,varm,0
510,116,182,varm,0
511,119,183,varm,0
512,120,189,varm,0
513,120,187,varm,0
514,121,187,varm,0
515,121,184,varm,0
516,121,186,varm,0
517,123,179,varm,0
518,124,183,varm,0
519,125,181,varm,0
520,128,181,varm,0
521,129,183,varm,0
522,129,185,varm,0
523,129,188,varm,0
524,131,187,varm,0
525,132,189,varm,0
526,132,193,varm,0
527,132,207,varm,0
528,133,204,varm,0
529,133,212,varm,0
530,134,216,varm,0
531,134,218,varm,0
532,135,215,varm,0
533,135,56,varm,0
534,136,73,varm,0
535,136,171,varm,0
536,136,164,varm,0
537,136,167,varm,0
538,137,168,varm,0
539,136,166,varm,0
540,137,165,varm,0
541,139,159,varm,0
542,139,163,varm,0
543,139,161,varm,0
544,140,160,varm,0
545,140,160,varm,0
546,141,163,varm,0
547,143,163,varm,0
548,144,160,varm,0
549,145,157,varm,0
550,145,150,varm,0
551,143,147,varm,0
552,143,145,varm,0
553,142,152,varm,0
554,141,163,varm,0
555,141,166,varm,0
556,141,168,varm,0
557,140,172,varm,0
558,140,172,varm,0
559,140,176,varm,0
560,138,175,varm,0
561,138,178,varm,0
562,138,178,varm,0
563,138,179,varm,0
564,138,180,varm,0
565,138,178,varm,0
566,137,177,varm,0
567,136,170,varm,0
568,136,176,varm,0
569,137,175,varm,0
570,137,169,varm,0
571,138,170,varm,0
572,137,170,varm,0
573,137,169,varm,0
574,137,169,varm,0
575,138,169,varm,0
576,137,170,varm,0
577,136,173,varm,0
578,136,178,varm,0
579,136,178,varm,0
580,137,176,varm,0
581,137,176,varm,0
582,137,175,varm,0
583,137,176,varm,0
584,137,177,varm,0
585,138,179,varm,0
586,138,179,varm,0
587,138,181,varm,0
588,137,178,varm,0
589,138,178,varm,0
590,137,178,varm,0
591,137,169,varm,0
592,137,171,varm,0
593,138,171,varm,0
594,138,174,varm,0
595,138,174,varm,0
596,139,80,varm,0
597,138,140,varm,0
598,138,196,varm,0
599,137,190,varm,0
600,136,183,varm,0
601,135,186,varm,0
602,135,184,varm,0
603,135,184,varm,0
604,135,179,varm,0
605,136,181,varm,0
606,135,179,varm,0
607,135,180,varm,0
608,134,178,varm,0
609,134,172,varm,0
610,133,179,varm,0
611,134,180,varm,0
612,134,186,varm,0
613,136,184,varm,0
614,136,183,varm,0
615,137,184,varm,0
616,136,186,varm,0
617,137,184,varm,0
618,137,192,varm,0
619,136,190,varm,0
620,136,178,varm,0
621,136,170,varm,0
622,136,175,varm,0
623,136,176,varm,0
624,136,179,varm,0
625,136,178,varm,0
626,136,177,varm,0
627,136,173,varm,0
628,136,176,varm,0
629,136,175,varm,0
630,136,169,varm,0
631,137,168,varm,0
632,137,176,varm,0
633,136,173,varm,0
634,135,175,varm,0
635,135,174,varm,0
636,135,175,varm,0
637,135,179,varm,0
638,136,177,varm,0
639,138,171,varm,0
640,136,179,varm,0
641,137,173,varm,0
642,138,173,varm,0
643,139,172,varm,0
644,139,172,varm,0
645,140,164,varm,0
646,140,164,varm,0
647,140,162,varm,0
648,139,166,varm,0
649,139,165,varm,0
650,138,159,varm,0
651,137,163,varm,0
652,136,167,varm,0
653,136,161,varm,0
654,138,157,varm,0
655,139,165,varm,0
656,139,168,varm,0
657,139,167,varm,0
658,139,171,varm,0
659,139,170,varm,0
660,140,171,varm,0
661,141,171,varm,0
662,141,167,varm,0
663,140,165,varm,0
664,140,167,varm,0
665,140,167,varm,0
666,140,165,varm,0
667,140,174,varm,0
668,139,171,varm,0
669,140,173,varm,0
670,139,172,varm,0
671,139,174,varm,0
672,138,58,varm,0
673,138,141,varm,0
674,137,162,varm,0
675,138,161,varm,0
676,138,161,varm,0
677,139,162,varm,0
678,139,162,varm,0
679,139,173,varm,0
680,140,172,varm,0
681,141,173,varm,0
682,142,174,varm,0
683,144,168,varm,0
684,145,167,varm,0
685,145,169,varm,0
686,144,174,varm,0
687,144,174,varm,0
688,144,177,varm,0
689,144,178,varm,0
690,143,183,varm,0
691,142,199,varm,0
692,142,217,varm,0
693,142,208,varm,0
694,142,233,varm,0
695,142,236,varm,0
696,144,221,varm,0
697,145,209,varm,0
698,145,205,varm,0
699,145,208,varm,0
700,146,207,varm,0
701,146,223,varm,0
702,146,223,varm,0
703,146,221,varm,0
704,145,218,varm,0
705,145,214,varm,0
706,145,212,varm,0
707,146,220,varm,0
708,146,226,varm,0
709,146,227,varm,0
710,147,227,varm,0
711,147,225,varm,0
712,147,214,varm,0
713,147,211,varm,0
714,147,216,varm,0
715,146,220,varm,0
716,147,216,varm,0
717,146,215,varm,0
718,146,221,varm,0
719,146,221,varm,0
720,147,215,varm,0
721,147,215,varm,0
722,148,222,varm,0
723,148,227,varm,0
724,148,232,varm,0
725,148,231,varm,0
726,149,227,varm,0
727,149,233,varm,0
728,149,223,varm,0
729,149,217,varm,0
730,149,212,varm,0
731,149,209,varm,0
732,149,205,varm,0
733,150,220,varm,0
734,150,230,varm,0
735,149,235,varm,0
736,149,221,varm,0
737,149,218,varm,0
738,149,206,varm,0
739,148,201,varm,0
740,147,206,varm,0
741,147,209,varm,0
742,148,210,varm,0
743,147,206,varm,0
744,146,210,varm,0
745,146,207,varm,0
746,146,211,varm,0
747,147,215,varm,0
748,146,224,varm,0
749,147,226,varm,0
750,147,231,varm,0
751,148,231,varm,0
752,149,232,varm,0
753,149,221,varm,0
754,149,215,varm,0
755,148,209,varm,0
756,149,209,varm,0
757,149,211,varm,0
758,150,211,varm,0
759,149,220,varm,0
760,149,224,varm,0
761,149,203,varm,0
762,150,208,varm,0
763,150,213,varm,0
764,151,220,varm,0
765,151,223,varm,0
766,151,221,varm,0
767,151,221,varm,0
768,151,213,varm,0
769,151,221,varm,0
770,152,223,varm,0
771,152,225,varm,0
772,153,221,varm,0
773,153,216,varm,0
774,153,212,varm,0
775,152,208,varm,0
776,152,210,varm,0
777,153,219,varm,0
778,153,221,varm,0
779,153,224,varm,0
780,154,222,varm,0
781,155,218,varm,0
782,156,218,varm,0
783,155,223,varm,0
784,156,221,varm,0
785,156,224,varm,0
786,156,223,varm,0
787,156,221,varm,0
788,156,215,varm,0
789,156,210,varm,0
790,157,212,varm,0
791,157,213,varm,0
792,156,216,varm,0
793,157,230,varm,0
794,157,226,varm,0
795,157,224,varm,0
796,157,219,varm,0
797,157,227,varm,0
798,157,233,varm,0
799,157,229,varm,0
800,157,231,varm,0
801,157,228,varm,0
802,157,231,varm,0
803,157,225,varm,0
804,158,221,varm,0
805,158,221,varm,0
806,157,216,varm,0
807,158,214,varm,0
808,157,218,varm,0
809,158,221,varm,0
810,157,225,varm,0
811,157,225,varm,0
812,157,221,varm,0
813,157,203,varm,0
814,157,98,varm,0
815,156,127,varm,0
816,156,140,varm,0
817,155,138,varm,0
818,154,140,varm,0
819,154,138,varm,0
820,155,136,varm,0
821,154,131,varm,0
822,153,131,varm,0
823,153,129,varm,0
824,153,131,varm,0
825,152,134,varm,0
826,152,137,varm,0
827,151,138,varm,0
828,150,138,varm,0
829,149,138,varm,0
830,148,139,varm,0
831,148,138,varm,0
832,148,137,varm,0
833,147,128,varm,0
834,146,133,varm,0
835,146,133,varm,0
836,146,132,varm,0
837,146,132,varm,0
838,144,131,varm,0
839,144,132,varm,0
840,143,125,varm,0
841,143,122,varm,0
842,141,129,varm,0
843,141,135,varm,0
844,139,138,varm,0
845,139,138,varm,0
846,137,139,varm,0
847,137,138,varm,0
848,136,138,varm,0
849,137,136,varm,0
850,137,133,varm,0
851,137,134,varm,0
852,137,134,varm,0
853,138,137,varm,0
854,138,141,varm,0
855,138,140,varm,0
856,137,140,varm,0
857,137,140,varm,0
858,136,140,varm,0
859,136,139,varm,0
860,135,136,varm,0
861,135,138,varm,0
862,135,136,varm,0
863,135,137,varm,0
864,134,137,varm,0
865,134,137,varm,0
866,133,137,varm,0
867,134,138,varm,0
868,134,137,varm,0
869,133,136,varm,0
870,133,137,varm,0
871,132,134,varm,0
872,130,132,varm,0
873,129,132,varm,0
874,128,134,varm,0
875,130,134,varm,0
876,130,132,varm,0
877,130,132,varm,0
878,129,132,varm,0
879,130,133,varm,0
880,130,135,varm,0
881,131,137,varm,0
882,130,136,varm,0
883,130,135,varm,0
884,129,139,varm,0
885,129,140,varm,0
886,129,141,varm,0
887,129,139,varm,0
888,129,138,varm,0
889,129,136,varm,0
890,129,136,varm,0
891,129,135,varm,0
892,129,133,varm,0
893,128,137,varm,0
894,128,135,varm,0
895,127,135,varm,0
896,127,133,varm,0
897,126,133,varm,0
898,128,132,varm,0
899,128,131,varm,0
900,128,132,varm,0
901,128,131,varm,0
902,127,132,varm,0
903,127,133,varm,0
904,128,137,varm,0
905,129,135,varm,0
906,130,132,varm,0
907,130,134,varm,0
908,130,131,varm,0
909,129,138,varm,0
910,129,138,varm,0
911,129,136,varm,0
912,129,132,varm,0
913,128,132,varm,0
914,128,136,varm,0
915,133,137,varm,0
916,134,136,varm,0
917,135,136,varm,0
918,135,136,varm,0
919,135,135,varm,0
920,133,137,varm,0
921,132,136,varm,0
922,131,137,varm,0
923,129,137,varm,0
924,128,139,varm,0
925,128,127,varm,0
926,128,132,varm,0
927,128,136,varm,0
928,129,139,varm,0
929,128,41,varm,0
930,129,21,varm,NA
931,129,26,varm,1
932,129,221,varm,1
933,129,283,varm,1
934,129,376,varm,1
935,130,211,varm,1
936,131,230,varm,1
937,133,228,varm,1
938,137,224,varm,1
939,137,209,varm,1
940,138,200,varm,1
941,141,200,varm,1
942,141,199,varm,1
943,142,220,varm,1
944,142,215,varm,1
945,142,214,varm,1
946,141,217,varm,1
947,142,219,varm,1
948,142,218,varm,1
949,142,207,varm,1
950,141,211,varm,1
951,142,213,varm,1
952,140,220,varm,1
953,141,231,varm,1
954,141,226,varm,1
955,141,216,varm,1
956,140,219,varm,1
957,141,215,varm,1
958,141,211,varm,1
959,142,220,varm,1
960,141,221,varm,1
961,142,221,varm,1
962,142,216,varm,1
963,141,217,varm,1
964,141,221,varm,1
965,142,225,varm,1
966,142,228,varm,1
967,144,231,varm,1
968,144,222,varm,1
969,145,215,varm,1
970,145,210,varm,1
971,146,210,varm,1
972,146,209,varm,1
973,146,205,varm,1
974,145,214,varm,1
975,145,210,varm,1
976,146,213,varm,1
977,146,214,varm,1
978,146,214,varm,1
979,146,221,varm,1
980,146,214,varm,1
981,146,210,varm,1
982,146,212,varm,1
983,147,215,varm,1
984,147,220,varm,1
985,148,223,varm,1
986,147,220,varm,1
987,148,216,varm,1
988,148,218,varm,1
989,150,218,varm,1
990,151,222,varm,1
991,151,225,varm,1
992,151,225,varm,1
993,151,217,varm,1
994,151,221,varm,1
995,152,222,varm,1
996,152,217,varm,1
997,153,221,varm,1
998,152,221,varm,1
999,152,220,varm,1
1000,152,215,varm,1
1001,152,210,varm,1
1002,152,214,varm,1
1003,152,217,varm,1
1004,152,223,varm,1
1005,152,222,varm,1
1006,152,222,varm,1
1007,152,220,varm,1
1008,152,221,varm,1
1009,153,217,varm,1
1010,153,222,varm,1
1011,154,225,varm,1
1012,154,227,varm,1
1013,155,224,varm,1
1014,155,221,varm,1
1015,155,224,varm,1
1016,156,224,varm,1
1017,156,223,varm,1
1018,156,228,varm,1
1019,156,221,varm,1
1020,157,224,varm,1
1021,156,222,varm,1
1022,157,223,varm,1
1023,157,221,varm,1
1024,157,225,varm,1
1025,157,221,varm,1
1026,157,221,varm,1
1027,157,220,varm,1
1028,157,219,varm,1
1029,158,222,varm,1
1030,158,220,varm,1
1031,158,215,varm,1
1032,158,214,varm,1
1033,159,218,varm,1
1034,159,215,varm,1
1035,159,221,varm,1
1036,159,220,varm,1
1037,159,214,varm,1
1038,159,211,varm,1
1039,159,218,varm,1
1040,159,227,varm,1
1041,160,227,varm,1
1042,159,218,varm,1
1043,159,218,varm,1
1044,159,221,varm,1
1045,158,220,varm,1
1046,158,225,varm,1
1047,158,226,varm,1
1048,158,225,varm,1
1049,158,224,varm,1
1050,158,220,varm,1
1051,159,225,varm,1
1052,159,224,varm,1
1053,159,220,varm,1
1054,159,222,varm,1
1055,159,221,varm,1
1056,160,215,varm,1
1057,160,216,varm,1
1058,160,219,varm,1
1059,159,227,varm,1
1060,159,237,varm,1
1061,160,232,varm,1
1062,160,221,varm,1
1063,160,221,varm,1
1064,160,216,varm,1
1065,161,217,varm,1
1066,161,221,varm,1
1067,161,221,varm,1
1068,161,225,varm,1
1069,161,218,varm,1
1070,161,220,varm,1
1071,161,221,varm,1
1072,161,222,varm,1
1073,160,221,varm,1
1074,161,223,varm,1
1075,160,227,varm,1
1076,160,222,varm,1
1077,159,221,varm,1
1078,159,222,varm,1
1079,159,227,varm,1
1080,158,230,varm,1
1081,159,227,varm,1
1082,158,225,varm,1
1083,159,221,varm,1
1084,159,217,varm,1
1085,160,222,varm,1
1086,160,222,varm,1
1087,159,225,varm,1
1088,160,229,varm,1
1089,160,226,varm,1
1090,159,218,varm,1
1091,159,204,varm,1
1092,158,205,varm,1
1093,158,209,varm,1
1094,158,218,varm,1
1095,158,229,varm,1
1096,159,231,varm,1
1097,159,237,varm,1
1098,159,221,varm,1
1099,159,220,varm,1
1100,159,209,varm,1
1101,159,207,varm,1
1102,159,220,varm,1
1103,159,225,varm,1
1104,159,221,varm,1
1105,159,220,varm,1
1106,159,205,varm,1
1107,160,206,varm,1
1108,160,205,varm,1
1109,160,218,varm,1
1110,160,223,varm,1
1111,161,230,varm,1
1112,161,224,varm,1
1113,161,213,varm,1
1114,161,208,varm,1
1115,160,220,varm,1
1116,160,220,varm,1
1117,160,219,varm,1
1118,161,221,varm,1
1119,161,221,varm,1
1120,161,224,varm,1
1121,161,224,varm,1
1122,162,223,varm,1
1123,162,221,varm,1
1124,162,221,varm,1
1125,163,220,varm,1
1126,163,215,varm,1
1127,163,221,varm,1
1128,163,226,varm,1
1129,163,231,varm,1
1130,163,226,varm,1
1131,163,219,varm,1
1132,163,215,varm,1
1133,162,209,varm,1
1134,162,207,varm,1
1135,162,209,varm,1
1136,162,210,varm,1
1137,162,218,varm,1
1138,161,219,varm,1
1139,161,216,varm,1
1140,161,216,varm,1
1141,161,206,varm,1
1142,161,210,varm,1
1143,161,213,varm,1
1144,161,218,varm,1
1145,161,222,varm,1
1146,162,226,varm,1
1147,162,227,varm,1
1148,162,220,varm,1
1149,162,217,varm,1
1150,162,211,varm,1
1151,162,213,varm,1
1152,163,213,varm,1
1153,162,225,varm,1
1154,162,222,varm,1
1155,162,226,varm,1
1156,162,218,varm,1
1157,162,221,varm,1
1158,161,219,varm,1
1159,161,215,varm,1
1160,161,216,varm,1
1161,161,213,varm,1
1162,161,211,varm,1
1163,162,219,varm,1
1164,162,221,varm,1
1165,162,222,varm,1
1166,162,224,varm,1
1167,162,217,varm,1
1168,162,216,varm,1
1169,161,209,varm,1
1170,162,211,varm,1
1171,162,210,varm,1
1172,162,211,varm,1
1173,162,216,varm,1
1174,161,216,varm,1
1175,161,224,varm,1
1176,161,224,varm,1
1177,161,219,varm,1
1178,161,220,varm,1
1179,161,219,varm,1
1180,161,219,varm,1
1181,161,215,varm,1
1182,161,213,varm,1
1183,162,213,varm,1
1184,161,218,varm,1
1185,162,219,varm,1
1186,162,219,varm,1
1187,163,232,varm,1
1188,163,230,varm,1
1189,163,209,varm,1
1190,163,209,varm,1
1191,163,224,varm,1
1192,163,218,varm,1
1193,163,232,varm,1
1194,162,227,varm,1
1195,162,224,varm,1
1196,162,215,varm,1
1197,162,219,varm,1
1198,162,209,varm,1
1199,162,217,varm,1
1200,161,215,varm,1
1201,161,218,varm,1
1202,161,225,varm,1
1203,161,226,varm,1
1204,162,227,varm,1
1205,162,222,varm,1
1206,162,209,varm,1
1207,162,216,varm,1
1208,162,227,varm,1
1209,162,231,varm,1
1210,162,229,varm,1
1211,162,219,varm,1
1212,162,216,varm,1
1213,162,215,varm,1
1214,162,216,varm,1
1215,162,222,varm,1
1216,162,221,varm,1
1217,163,221,varm,1
1218,164,222,varm,1
1219,163,221,varm,1
1220,164,214,varm,1
1221,163,214,varm,1
1222,163,224,varm,1
1223,163,228,varm,1
1224,163,232,varm,1
1225,162,225,varm,1
1226,162,209,varm,1
