altitude,cadence,distance,grade_smooth,heartrate,lat,lng,moving,time,velocity_smooth,watts,id,temperature
9.6,47,6.2092,1.5,135,-11.648276,166.952977,TRUE,727,23.3784,119,10253260652,kald
9.8,47,6.2156,0.8,135,-11.648334,166.952976,TRUE,728,23.544,118,10253260652,kald
9.8,33,6.222300000000001,1.5,132,-11.648394,166.952979,TRUE,729,23.8104,145,10253260652,kald
9.8,33,6.228899999999999,0.8,132,-11.648453,166.952984,TRUE,730,23.7744,144,10253260652,kald
10,49,6.2355,0.8,131,-11.648512,166.952992,TRUE,731,23.7168,147,10253260652,kald
10,49,6.242100000000001,1.5,130,-11.648572,166.953002,TRUE,732,23.6952,145,10253260652,kald
10,54,6.2489,0.7,130,-11.648631,166.953012,TRUE,733,23.904,144,10253260652,kald
10.2,54,6.2556,0.7,128,-11.648691,166.953024,TRUE,734,23.997600000000002,149,10253260652,kald
10.2,54,6.2625,1.5,128,-11.648752,166.953035,TRUE,735,24.1848,145,10253260652,kald
10.2,61,6.269100000000001,0.7,127,-11.648812,166.953045,TRUE,736,24.2136,145,10253260652,kald
10.4,61,6.2759,0.7,128,-11.648872,166.953058,TRUE,737,24.3144,149,10253260652,kald
10.4,64,6.2828,1.5,127,-11.648932,166.953073,TRUE,738,24.415200000000002,147,10253260652,kald
10.4,64,6.2896,0.7,126,-11.648993,166.953087,TRUE,739,24.523200000000003,145,10253260652,kald
10.6,68,6.296600000000001,0.7,125,-11.649054,166.9531,TRUE,740,24.5664,145,10253260652,kald
10.6,68,6.3035,1.4,125,-11.649115,166.953115,TRUE,741,24.7608,144,10253260652,kald
10.6,68,6.3105,0.7,124,-11.649176,166.95313,TRUE,742,24.8904,144,10253260652,kald
10.8,71,6.3175,1.4,124,-11.649238,166.953145,TRUE,743,25.0056,145,10253260652,kald
10.8,71,6.3245,1.4,125,-11.649299,166.95316,TRUE,744,25.1136,147,10253260652,kald
11,74,6.331600000000001,0.7,125,-11.649361,166.953176,TRUE,745,25.214399999999998,146,10253260652,kald
11,74,6.3387,1.4,130,-11.649423,166.953191,TRUE,746,25.308,147,10253260652,kald
11,75,6.3458000000000006,0.7,130,-11.649486,166.953206,TRUE,747,25.3944,144,10253260652,kald
11.2,75,6.3529,0.7,131,-11.649548,166.953221,TRUE,748,25.4664,145,10253260652,kald
11.2,75,6.36,1.4,133,-11.649611,166.953236,TRUE,749,25.524,146,10253260652,kald
11.2,75,6.367100000000001,0.7,132,-11.649674,166.95325,TRUE,750,25.567200000000003,144,10253260652,kald
11.4,76,6.3742,0.7,132,-11.649737,166.953265,TRUE,751,25.6032,146,10253260652,kald
11.4,76,6.381399999999999,1.4,130,-11.649799,166.95328,TRUE,752,25.632,145,10253260652,kald
11.4,76,6.3885,0.7,129,-11.649862,166.953295,TRUE,753,25.6536,144,10253260652,kald
11.6,76,6.3956,0.7,129,-11.649925,166.95331,TRUE,754,25.668,145,10253260652,kald
11.6,76,6.4028,1.4,130,-11.649988,166.953324,TRUE,755,25.668,145,10253260652,kald
11.6,76,6.4098999999999995,0.7,130,-11.65005,166.953339,TRUE,756,25.6752,149,10253260652,kald
11.8,76,6.417,1.4,130,-11.650114,166.953353,TRUE,757,25.6824,147,10253260652,kald
11.8,77,6.4242,1.4,130,-11.650177,166.953367,TRUE,758,25.6824,150,10253260652,kald
12,77,6.4313,1.4,129,-11.65024,166.953379,TRUE,759,25.689600000000002,65,10253260652,kald
12,77,6.4383,1.5,129,-11.650303,166.953389,TRUE,760,25.6104,16,10253260652,kald
12.2,0,6.4451,1.5,129,-11.650364,166.953396,TRUE,761,25.3728,0,10253260652,kald
12.2,63,6.4517,1.5,132,-11.650424,166.953397,TRUE,762,24.9768,140,10253260652,kald
12.4,45,6.4583,1.5,132,-11.650483,166.953394,TRUE,763,24.5664,163,10253260652,kald
12.4,45,6.464899999999999,1.5,132,-11.650541,166.953383,TRUE,764,24.156,153,10253260652,kald
12.6,45,6.4714,1.5,131,-11.650595,166.953359,TRUE,765,23.824800000000003,153,10253260652,kald
12.6,32,6.4779,1.5,129,-11.650627,166.953311,TRUE,766,23.6232,150,10253260652,kald
12.8,32,6.4844,1.5,129,-11.650611,166.953256,TRUE,767,23.536800000000003,162,10253260652,kald
12.8,32,6.4909,1.5,130,-11.650573,166.953211,TRUE,768,23.4648,150,10253260652,kald
13,50,6.4974,0.8,130,-11.650526,166.953176,TRUE,769,23.4072,169,10253260652,kald
13,50,6.5039,1.5,131,-11.650474000000001,166.953147,TRUE,770,23.385600000000004,170,10253260652,kald
13,55,6.5105,0.8,132,-11.650419,166.953123,TRUE,771,23.450400000000002,146,10253260652,kald
13.2,55,6.5171,1.5,133,-11.650363,166.953103,TRUE,772,23.5656,144,10253260652,kald
13.2,63,6.5238000000000005,1.5,134,-11.650305,166.953086,TRUE,773,23.731199999999998,144,10253260652,kald
13.4,63,6.530600000000001,0.7,132,-11.650246,166.953071,TRUE,774,23.904,145,10253260652,kald
13.4,63,6.5373,1.5,131,-11.650186,166.953058,TRUE,775,24.084000000000003,144,10253260652,kald
13.4,66,6.5442,0.7,130,-11.650125,166.953046,TRUE,776,24.235200000000003,145,10253260652,kald
13.6,66,6.551,0.7,130,-11.650064,166.953034,TRUE,777,24.3936,144,10253260652,kald
13.6,70,6.5579,1.4,131,-11.650003,166.953023,TRUE,778,24.5376,145,10253260652,kald
13.6,70,6.5649,0.7,131,-11.649941,166.953011,TRUE,779,24.696,145,10253260652,kald
13.8,72,6.5718000000000005,0.7,131,-11.649879,166.953,TRUE,780,24.8256,145,10253260652,kald
13.8,72,6.5788,1.4,132,-11.649817,166.95299,TRUE,781,24.962400000000002,144,10253260652,kald
13.8,73,6.5859,0.7,132,-11.649754,166.952979,TRUE,782,25.092,145,10253260652,kald
14,73,6.592899999999999,0.7,132,-11.649691,166.952969,TRUE,783,25.214399999999998,146,10253260652,kald
14,73,6.6,1.4,131,-11.649628,166.952958,TRUE,784,25.3224,145,10253260652,kald
14,74,6.6071,0.7,128,-11.649564,166.952948,TRUE,785,25.4376,146,10253260652,kald
14.2,74,6.6143,0.7,128,-11.6495,166.952938,TRUE,786,25.538400000000003,145,10253260652,kald
14.2,74,6.6215,1.4,128,-11.649436,166.95292800000001,TRUE,787,25.632,146,10253260652,kald
14.2,74,6.6287,0.7,128,-11.649372,166.952918,TRUE,788,25.740000000000002,145,10253260652,kald
14.4,75,6.6358999999999995,0.7,128,-11.649307,166.952908,TRUE,789,25.826400000000003,144,10253260652,kald
14.4,75,6.6431000000000004,1.4,128,-11.649243,166.952898,TRUE,790,25.8768,141,10253260652,kald
14.4,75,6.6503000000000005,0.7,129,-11.649179,166.952889,TRUE,791,25.9056,141,10253260652,kald
14.6,75,6.6574,0.7,128,-11.649115,166.952879,TRUE,792,25.8984,147,10253260652,kald
14.6,75,6.6646,1.4,128,-11.649051,166.952869,TRUE,793,25.8624,152,10253260652,kald
14.6,73,6.6716999999999995,0.7,129,-11.648987,166.95286,TRUE,794,25.8048,145,10253260652,kald
14.8,73,6.6789,0.7,129,-11.648923,166.95285,TRUE,795,25.761599999999998,146,10253260652,kald
14.8,74,6.686,0.7,129,-11.648859,166.952841,TRUE,796,25.718400000000003,144,10253260652,kald
14.8,74,6.6931,0.7,129,-11.648796,166.952831,TRUE,797,25.6824,144,10253260652,kald
14.8,74,6.7002,0.7,127,-11.648732,166.952822,TRUE,798,25.6464,145,10253260652,kald
15,74,6.7073,0.7,127,-11.648669,166.952812,TRUE,799,25.6104,147,10253260652,kald
15,73,6.7143999999999995,1.4,127,-11.648605,166.952802,TRUE,800,25.5888,145,10253260652,kald
15,73,6.7215,0.7,127,-11.648542,166.952793,TRUE,801,25.5528,146,10253260652,kald
15.2,73,6.7286,0.7,127,-11.648479,166.952783,TRUE,802,25.5312,144,10253260652,kald
15.2,74,6.7357,1.4,126,-11.648415,166.952773,TRUE,803,25.5168,147,10253260652,kald
15.2,74,6.7427,0.7,126,-11.648352,166.952764,TRUE,804,25.509600000000002,144,10253260652,kald
15.4,73,6.749899999999999,0.7,126,-11.648288,166.952756,TRUE,805,25.524,145,10253260652,kald
15.4,73,6.757,0.7,127,-11.648224,166.952748,TRUE,806,25.5744,145,10253260652,kald
15.4,74,6.7642,0.7,128,-11.64816,166.952737,TRUE,807,25.6536,147,10253260652,kald
15.4,74,6.7715,0.7,128,-11.648097,166.952719,TRUE,808,25.776,146,10253260652,kald
15.6,74,6.7785,0.7,129,-11.648048,166.952679,TRUE,809,25.740000000000002,147,10253260652,kald
15.6,74,6.785699999999999,1.4,130,-11.648028,166.952617,TRUE,810,25.8336,142,10253260652,kald
15.6,74,6.793,0.7,131,-11.648031,166.952551,TRUE,811,25.884,145,10253260652,kald
15.8,74,6.8001000000000005,0.7,131,-11.648037,166.952485,TRUE,812,25.884,145,10253260652,kald
15.8,74,6.8073999999999995,0,130,-11.648057,166.952423,TRUE,813,25.848,138,10253260652,kald
15.8,74,6.8146,-0.7,130,-11.648101,166.952374,TRUE,814,25.999200000000002,138,10253260652,kald
15.6,74,6.822,-1.3,129,-11.648161,166.952347,TRUE,815,26.0712,144,10253260652,kald
15.6,72,6.8295,-1.3,129,-11.648228,166.952334,TRUE,816,26.3016,145,10253260652,kald
15.4,72,6.8372,-0.6,131,-11.648297,166.952325,TRUE,817,26.6688,146,10253260652,kald
15.4,72,6.845,-0.6,131,-11.648368,166.952317,TRUE,818,27.1296,143,10253260652,kald
15.4,72,6.853,0.6,129,-11.648439,166.952308,TRUE,819,27.612000000000002,144,10253260652,kald
15.4,72,6.8609,1.3,129,-11.64851,166.952302,TRUE,820,28.036800000000003,144,10253260652,kald
15.6,73,6.8688,1.9,128,-11.648582,166.952304,TRUE,821,28.3032,146,10253260652,kald
15.8,73,6.876600000000001,2.6,129,-11.648651,166.952313,TRUE,822,28.3608,147,10253260652,kald
16,73,6.8842,3.4,129,-11.648719,166.952325,TRUE,823,28.1736,145,10253260652,kald
16.2,73,6.8915,3.5,128,-11.648784,166.952338,TRUE,824,27.748800000000003,145,10253260652,kald
16.6,75,6.8985,4.4,128,-11.648846,166.952353,TRUE,825,27.0936,141,10253260652,kald
16.8,75,6.9052,4.6,128,-11.648905,166.952368,TRUE,826,26.2152,141,10253260652,kald
17.2,75,6.9116,4.8,126,-11.64896,166.952382,TRUE,827,25.1856,143,10253260652,kald
17.4,73,6.9176,5.1,126,-11.649013,166.952396,TRUE,828,24.055200000000003,147,10253260652,kald
17.8,73,6.9233,4.5,126,-11.649063,166.952408,TRUE,829,22.896,144,10253260652,kald
18,72,6.9287,5.7,124,-11.649111,166.95242,TRUE,830,21.729599999999998,146,10253260652,kald
18.2,72,6.9338999999999995,4.9,124,-11.649156,166.952431,TRUE,831,20.6208,145,10253260652,kald
18.6,73,6.9388000000000005,5.2,124,-11.6492,166.95244,TRUE,832,19.5912,144,10253260652,kald
18.8,73,6.9435,4.3,125,-11.649242,166.952448,TRUE,833,18.6624,149,10253260652,kald
19,72,6.9481,3.3,126,-11.649283,166.952454,TRUE,834,17.8488,146,10253260652,kald
19,72,6.9526,3.4,127,-11.649323,166.952459,TRUE,835,17.1864,145,10253260652,kald
19.2,72,6.957,2.3,128,-11.649363,166.952463,TRUE,836,16.660800000000002,146,10253260652,kald
19.4,72,6.961399999999999,3.4,126,-11.649403,166.952465,TRUE,837,16.2864,145,10253260652,kald
19.4,72,6.9658,2.2,126,-11.649443,166.952466,TRUE,838,16.070400000000003,149,10253260652,kald
19.6,77,6.9703,2.2,125,-11.649483,166.952466,TRUE,839,15.9984,148,10253260652,kald
19.6,77,6.9749,2.1,126,-11.649525,166.952465,TRUE,840,16.070400000000003,147,10253260652,kald
19.8,78,6.9796000000000005,1,126,-11.649567,166.952463,TRUE,841,16.279200000000003,149,10253260652,kald
19.8,78,6.9845,1,126,-11.649611,166.952461,TRUE,842,16.6104,140,10253260652,kald
19.8,77,6.9895,0,126,-11.649656,166.95246,TRUE,843,17.0136,142,10253260652,kald
19.8,77,6.9946,1,127,-11.649703,166.952458,TRUE,844,17.496000000000002,145,10253260652,kald
19.8,76,6.999899999999999,0.9,128,-11.64975,166.952456,TRUE,845,18.0144,146,10253260652,kald
20,76,7.0054,0.9,129,-11.6498,166.952451,TRUE,846,18.5544,145,10253260652,kald
20,76,7.011,0.9,131,-11.64985,166.952445,TRUE,847,19.1232,144,10253260652,kald
20,76,7.0168,0,131,-11.649902,166.952438,TRUE,848,19.7136,151,10253260652,kald
20,76,7.0228,0,131,-11.649956,166.952431,TRUE,849,20.3256,145,10253260652,kald
20,76,7.029,0,132,-11.650011,166.952423,TRUE,850,20.952,144,10253260652,kald
20,76,7.035399999999999,-0.8,131,-11.650068,166.952413,TRUE,851,21.5928,145,10253260652,kald
20,75,7.0419,-0.8,132,-11.650126,166.952403,TRUE,852,22.2264,145,10253260652,kald
19.8,75,7.0486,-0.7,134,-11.650186,166.952392,TRUE,853,22.8672,145,10253260652,kald
19.8,75,7.0555,-0.7,135,-11.650247,166.95238,TRUE,854,23.500799999999998,144,10253260652,kald
19.8,75,7.0625,-0.7,135,-11.650309,166.952365,TRUE,855,24.1488,145,10253260652,kald
19.8,75,7.0698,-0.7,132,-11.650372,166.952347,TRUE,856,24.7968,144,10253260652,kald
19.6,75,7.0773,-1.3,131,-11.650435,166.952325,TRUE,857,25.4664,145,10253260652,kald
19.6,74,7.084899999999999,-1.9,130,-11.650499,166.952298,TRUE,858,26.1432,144,10253260652,kald
19.4,74,7.0928,-1.9,129,-11.650562,166.952264,TRUE,859,26.8632,145,10253260652,kald
19.2,74,7.100899999999999,-3,128,-11.650621,166.95222,TRUE,860,27.597600000000003,147,10253260652,kald
19,73,7.1093,-2.9,127,-11.650671000000001,166.952163,TRUE,861,28.418400000000002,146,10253260652,kald
18.6,73,7.118,-3.4,126,-11.650709,166.952093,TRUE,862,29.3328,146,10253260652,kald
18.4,73,7.1271,-3.8,125,-11.650734,166.952014,TRUE,863,30.384,144,10253260652,kald
18,73,7.1366000000000005,-3.6,125,-11.650749,166.951929,TRUE,864,31.543200000000002,142,10253260652,kald
17.6,74,7.1464,-4.5,124,-11.650759,166.951839,TRUE,865,32.803200000000004,141,10253260652,kald
17.2,74,7.1566,-4.3,125,-11.650764,166.95174600000001,TRUE,866,34.113600000000005,141,10253260652,kald
16.6,74,7.1672,-4.2,126,-11.650768,166.95165,TRUE,867,35.431200000000004,148,10253260652,kald
16.2,74,7.178100000000001,-3.6,126,-11.650774,166.951551,TRUE,868,36.6912,145,10253260652,kald
15.8,73,7.1892,-3.1,126,-11.650784,166.951449,TRUE,869,37.872,144,10253260652,kald
15.6,73,7.2005,-2.6,126,-11.650805,166.951348,TRUE,870,38.952000000000005,145,10253260652,kald
15.2,73,7.2121,-2.2,124,-11.650843,166.95125,TRUE,871,39.909600000000005,143,10253260652,kald
15,74,7.2237,-2.2,125,-11.650896,166.951158,TRUE,872,40.6944,145,10253260652,kald
14.8,74,7.235399999999999,-1.7,126,-11.650957,166.951071,TRUE,873,41.284800000000004,143,10253260652,kald
14.6,73,7.247,-1.7,127,-11.651025,166.95099,TRUE,874,41.637600000000006,153,10253260652,kald
14.4,73,7.2585,-1.3,126,-11.651095,166.950912,TRUE,875,41.7672,144,10253260652,kald
14.2,75,7.27,-1.3,128,-11.651167,166.950836,TRUE,876,41.7024,144,10253260652,kald
14.2,75,7.2813,-0.9,127,-11.651238,166.950762,TRUE,877,41.472,145,10253260652,kald
14,74,7.2926,-0.9,127,-11.651308,166.950687,TRUE,878,41.1552,141,10253260652,kald
14,74,7.3037,-0.9,126,-11.651374,166.95061,TRUE,879,40.824,146,10253260652,kald
13.8,74,7.3148,-0.5,127,-11.651431,166.950527,TRUE,880,40.5,147,10253260652,kald
13.8,73,7.3258,-0.5,128,-11.651472,166.950435,TRUE,881,40.1976,146,10253260652,kald
13.8,73,7.3368,0,128,-11.6515,166.950339,TRUE,882,39.9024,144,10253260652,kald
13.8,73,7.3475,0,128,-11.651513,166.950242,TRUE,883,39.571200000000005,145,10253260652,kald
13.8,73,7.3581,-0.5,127,-11.651507,166.950145,TRUE,884,39.1536,144,10253260652,kald
13.8,72,7.3685,-1.9,128,-11.651479,166.950054,TRUE,885,38.7,144,10253260652,kald
13.6,72,7.379,-2.8,129,-11.651429,166.949974,TRUE,886,38.2824,144,10253260652,kald
13,73,7.389600000000001,-3.7,129,-11.651352,166.949916,TRUE,887,38.0592,142,10253260652,kald
12.6,73,7.400600000000001,-4.5,130,-11.651261,166.94988,TRUE,888,38.1888,144,10253260652,kald
12.2,73,7.4118,-4.4,130,-11.651163,166.949852,TRUE,889,38.6856,148,10253260652,kald
11.6,74,7.4234,-4.3,129,-11.651061,166.949826,TRUE,890,39.5064,145,10253260652,kald
11,74,7.4353,-4.2,130,-11.650957,166.949799,TRUE,891,40.5576,145,10253260652,kald
10.6,74,7.447100000000001,-3.7,130,-11.650856,166.949765,TRUE,892,41.385600000000004,111,10253260652,kald
10.2,74,7.4595,-2.5,131,-11.650763,166.949705,TRUE,893,42.408,33,10253260652,kald
9.8,0,7.4719,-1.2,131,-11.650717,166.949603,TRUE,894,43.236,0,10253260652,kald
9.8,0,7.484100000000001,-0.4,134,-11.650725,166.949492,TRUE,895,43.6824,0,10253260652,kald
10,0,7.4959,0.9,134,-11.650757,166.949389,TRUE,896,43.6032,0,10253260652,kald
10,0,7.5073,1.3,134,-11.650796,166.949292,TRUE,897,43.344,0,10253260652,kald
10.2,0,7.5183,1.4,134,-11.650838,166.9492,TRUE,898,42.3648,0,10253260652,kald
10.4,0,7.528899999999999,1.4,131,-11.650878,166.949112,TRUE,899,41.083200000000005,0,10253260652,kald
10.6,0,7.5392,1.5,126,-11.650911,166.949024,TRUE,900,39.672,0,10253260652,kald
10.6,0,7.5491,1,124,-11.650917,166.948935,TRUE,901,38.2896,0,10253260652,kald
10.8,0,7.5586,0.5,121,-11.650893,166.948851,TRUE,902,36.964800000000004,0,10253260652,kald
10.8,0,7.5679,0.5,120,-11.650854,166.948776,TRUE,903,35.7336,0,10253260652,kald
10.8,0,7.577,0,120,-11.650794,166.94872,TRUE,904,34.6032,0,10253260652,kald
10.8,0,7.5858,0,121,-11.650718,166.948696,TRUE,905,33.580799999999996,0,10253260652,kald
10.8,0,7.5945,0.6,123,-11.650641,166.948703,TRUE,906,32.6736,0,10253260652,kald
10.8,0,7.6029,0.6,124,-11.65057,166.94873,TRUE,907,31.8384,0,10253260652,kald
11,0,7.611,0.6,124,-11.650507,166.94877,TRUE,908,31.0392,0,10253260652,kald
11,0,7.619,0.6,124,-11.650452,166.948817,TRUE,909,30.276,0,10253260652,kald
11,0,7.6268,0,121,-11.650402,166.948867,TRUE,910,29.5272,0,10253260652,kald
11,0,7.6345,0,120,-11.650354,166.948917,TRUE,911,28.8,0,10253260652,kald
11,0,7.6419,0,118,-11.650309,166.948967,TRUE,912,28.08,0,10253260652,kald
11,0,7.649100000000001,0,118,-11.650265,166.949017,TRUE,913,27.3816,0,10253260652,kald
11,0,7.6561,0,118,-11.650223,166.949065,TRUE,914,26.676000000000002,0,10253260652,kald
11,0,7.6629,0,119,-11.650182,166.949112,TRUE,915,25.992,0,10253260652,kald
11,0,7.6696,0,120,-11.650142,166.949158,TRUE,916,25.3224,0,10253260652,kald
11,0,7.6761,0,121,-11.650103,166.949203,TRUE,917,24.6816,0,10253260652,kald
11,0,7.6825,0,120,-11.650065,166.949246,TRUE,918,24.0624,0,10253260652,kald
11,0,7.6887,0,116,-11.650028,166.949289,TRUE,919,23.4576,0,10253260652,kald
11,0,7.6947,0.8,113,-11.649992,166.94933,TRUE,920,22.8888,0,10253260652,kald
11,0,7.7006000000000006,0.9,105,-11.649957,166.949371,TRUE,921,22.3272,0,10253260652,kald
11.2,0,7.7063999999999995,0.9,104,-11.649922,166.94941,TRUE,922,21.78,0,10253260652,kald
11.2,0,7.712,0.9,103,-11.649887,166.949448,TRUE,923,21.2544,0,10253260652,kald
11.2,0,7.7175,0,103,-11.649852,166.949484,TRUE,924,20.7576,0,10253260652,kald
11.2,0,7.722899999999999,0,105,-11.649818,166.949518,TRUE,925,20.275199999999998,0,10253260652,kald
11.2,0,7.7282,0,110,-11.649783,166.949552,TRUE,926,19.8216,0,10253260652,kald
11.2,0,7.7333,0,111,-11.649749,166.949583,TRUE,927,19.3968,0,10253260652,kald
11.2,0,7.7383999999999995,0,116,-11.649713,166.949612,TRUE,928,18.9864,0,10253260652,kald
11.2,0,7.743399999999999,0,118,-11.649677,166.949639,TRUE,929,18.6048,0,10253260652,kald
11.2,0,7.7482,0,119,-11.64964,166.949665,TRUE,930,18.2376,0,10253260652,kald
11.2,0,7.753,0,118,-11.649603,166.949687,TRUE,931,17.892,0,10253260652,kald
11.2,0,7.7577,0,115,-11.649566,166.949708,TRUE,932,17.568,0,10253260652,kald
11.2,0,7.7623999999999995,-1.1,115,-11.649529,166.949728,TRUE,933,17.265600000000003,0,10253260652,kald
11.2,0,7.7669,-1.1,109,-11.649489,166.94974,TRUE,934,16.9848,0,10253260652,kald
11,0,7.7715,-1.1,108,-11.649449,166.949746,TRUE,935,16.7472,0,10253260652,kald
11,0,7.776,-1.1,106,-11.649408,166.949745,TRUE,936,16.5312,0,10253260652,kald
11,0,7.780399999999999,0,106,-11.649369,166.949737,TRUE,937,16.3584,0,10253260652,kald
11,0,7.7848999999999995,0,107,-11.649332,166.949721,TRUE,938,16.214399999999998,0,10253260652,kald
11,0,7.7893,0,111,-11.649298,166.949699,TRUE,939,16.099200000000003,0,10253260652,kald
11,0,7.793699999999999,0,112,-11.649267,166.949674,TRUE,940,16.012800000000002,0,10253260652,kald
11,0,7.798100000000001,-1.1,112,-11.64924,166.949645,TRUE,941,15.955200000000001,0,10253260652,kald
11,15,7.8025,-1.1,111,-11.649213,166.949614,TRUE,942,15.9192,22,10253260652,kald
10.8,36,7.807,-1.1,109,-11.64919,166.949581,TRUE,943,15.947999999999999,122,10253260652,kald
10.8,52,7.8118,-1,109,-11.649167,166.949545,TRUE,944,16.1784,169,10253260652,kald
10.8,61,7.8168,0,111,-11.649143,166.949505,TRUE,945,16.6392,134,10253260652,kald
10.8,58,7.8222,-0.9,116,-11.64912,166.949462,TRUE,946,17.316,144,10253260652,kald
10.8,58,7.8278,-0.9,123,-11.649098,166.949416,TRUE,947,18.18,135,10253260652,kald
10.6,62,7.833699999999999,-0.8,124,-11.649076,166.949367,TRUE,948,19.1808,157,10253260652,kald
10.6,62,7.8398,-0.8,124,-11.649054,166.949316,TRUE,949,20.1816,142,10253260652,kald
10.6,68,7.846100000000001,-0.8,124,-11.649032,166.949262,TRUE,950,21.1104,141,10253260652,kald
10.6,68,7.8527,-0.8,119,-11.64901,166.949207,TRUE,951,21.9744,146,10253260652,kald
10.4,72,7.8595,-0.7,119,-11.648988,166.949149,TRUE,952,22.788,147,10253260652,kald
10.4,72,7.8664,-0.7,120,-11.648966,166.94909,TRUE,953,23.544,145,10253260652,kald
10.4,75,7.8735,-0.7,120,-11.648944,166.949029,TRUE,954,24.235200000000003,144,10253260652,kald
10.4,75,7.8807,-0.7,121,-11.648921,166.948967,TRUE,955,24.8832,145,10253260652,kald
10.2,75,7.8881000000000006,-0.7,121,-11.648898,166.948903,TRUE,956,25.488,141,10253260652,kald
10.2,75,7.8956,-1.3,117,-11.648875,166.948839,TRUE,957,26.0424,147,10253260652,kald
10.2,75,7.9033,-0.6,117,-11.648851,166.948773,TRUE,958,26.568,146,10253260652,kald
10,76,7.911,-0.6,116,-11.648826,166.948707,TRUE,959,27.064799999999998,145,10253260652,kald
10,76,7.9189,-1.3,117,-11.6488,166.94864,TRUE,960,27.5184,146,10253260652,kald
10,75,7.9269,-0.6,117,-11.648772,166.948572,TRUE,961,27.943199999999997,145,10253260652,kald
9.8,75,7.935,-0.6,118,-11.648741,166.948505,TRUE,962,28.3464,132,10253260652,kald
9.8,71,7.9431,-0.6,119,-11.648706,166.94844,TRUE,963,28.7136,145,10253260652,kald
9.8,71,7.9514,0,120,-11.648664,166.948377,TRUE,964,29.0448,144,10253260652,kald
9.8,71,7.9597,0,120,-11.648608,166.948328,TRUE,965,29.354400000000002,146,10253260652,kald
9.8,70,7.968100000000001,0,119,-11.648535,166.948318,TRUE,966,29.628000000000004,143,10253260652,kald
9.8,70,7.9764,0,120,-11.648467,166.948349,TRUE,967,29.822400000000002,145,10253260652,kald
9.8,73,7.9847,0.6,120,-11.648409,166.948398,TRUE,968,29.916000000000004,144,10253260652,kald
9.8,73,7.9929,0.6,120,-11.648358,166.948453,TRUE,969,29.916000000000004,141,10253260652,kald
10,73,8.001100000000001,0.6,120,-11.648315,166.948513,TRUE,970,29.8152,141,10253260652,kald
10,74,8.0092,1.2,122,-11.648272,166.948574,TRUE,971,29.635199999999998,144,10253260652,kald
10,74,8.017,0.6,123,-11.648232,166.948633,TRUE,972,29.2392,144,10253260652,kald
10.2,74,8.0251,0.6,123,-11.648193,166.948695,TRUE,973,29.0664,141,10253260652,kald
10.2,74,8.033100000000001,1.2,123,-11.648155,166.948758,TRUE,974,28.915200000000002,144,10253260652,kald
10.2,72,8.0411,0.6,123,-11.648119,166.948821,TRUE,975,28.8,144,10253260652,kald
10.4,72,8.049100000000001,0.6,122,-11.648082,166.948884,TRUE,976,28.6992,142,10253260652,kald
10.4,70,8.057,1.3,121,-11.648046,166.948947,TRUE,977,28.8144,144,10253260652,kald
10.4,70,8.065,0.6,122,-11.64801,166.94901,TRUE,978,28.735200000000003,145,10253260652,kald
10.6,69,8.072899999999999,0.6,122,-11.647974,166.949072,TRUE,979,28.6632,145,10253260652,kald
10.6,69,8.0808,0.6,123,-11.647936,166.949134,TRUE,980,28.5984,144,10253260652,kald
10.6,69,8.0887,0.6,123,-11.647899,166.949195,TRUE,981,28.526400000000002,149,10253260652,kald
10.6,69,8.0965,0.6,124,-11.647861,166.949256,TRUE,982,28.44,144,10253260652,kald
10.8,69,8.1043,0.6,125,-11.64782,166.949314,TRUE,983,28.3392,151,10253260652,kald
10.8,70,8.1121,0.6,126,-11.647775,166.949369,TRUE,984,28.238400000000002,146,10253260652,kald
10.8,70,8.1199,0,126,-11.647723,166.949416,TRUE,985,28.1232,133,10253260652,kald
10.8,70,8.127600000000001,0,125,-11.647663,166.949452,TRUE,986,28.044,146,10253260652,kald
10.8,71,8.1355,-0.6,124,-11.647596,166.949475,TRUE,987,28.0152,145,10253260652,kald
10.8,71,8.1433,-0.6,123,-11.647526,166.949474,TRUE,988,28.0584,140,10253260652,kald
10.6,72,8.1513,-1.2,123,-11.647459,166.949446,TRUE,989,28.2024,145,10253260652,kald
10.6,72,8.1594,-1.2,124,-11.6474,166.949402,TRUE,990,28.4616,144,10253260652,kald
10.4,69,8.1678,-0.6,124,-11.647342,166.949352,TRUE,991,28.9368,140,10253260652,kald
10.4,69,8.1761,-0.6,124,-11.647286,166.949302,TRUE,992,29.2968,138,10253260652,kald
10.4,66,8.1847,0,123,-11.647226,166.949253,TRUE,993,29.808,158,10253260652,kald
10.4,66,8.1934,0,123,-11.647162,166.949206,TRUE,994,30.304799999999997,146,10253260652,kald
10.4,66,8.2021,0,123,-11.647097,166.949161,TRUE,995,30.736800000000002,140,10253260652,kald
10.4,61,8.210799999999999,0,126,-11.647032,166.949116,TRUE,996,30.945600000000002,147,10253260652,kald
10.4,61,8.2195,0,126,-11.646967,166.949072,TRUE,997,31.219200000000004,148,10253260652,kald
10.4,61,8.228200000000001,0,127,-11.646902,166.949027,TRUE,998,31.2912,145,10253260652,kald
10.4,62,8.236799999999999,0,127,-11.646837,166.948983,TRUE,999,31.2768,144,10253260652,kald
10.4,62,8.2455,0,126,-11.646773,166.948938,TRUE,1000,31.219200000000004,145,10253260652,kald
