"","altitude","cadence","distance","grade_smooth","heartrate","lat","lng","moving","time","velocity_smooth","watts","id"
"603",0.6,83,5.5952,-0.5,117,-11.690757,166.925272,TRUE,602,32.4792,192,10328480057
"604",0.4,83,5.6045,-0.5,118,-11.69082,166.925325,TRUE,603,32.652,197,10328480057
"605",0.4,85,5.6137,-0.5,119,-11.690872,166.92539,TRUE,604,32.8536,199,10328480057
"606",0.4,85,5.6231,0,120,-11.690911,166.925465,TRUE,605,33.0912,199,10328480057
"607",0.4,84,5.6325,0,120,-11.690943,166.92554,TRUE,606,33.3648,192,10328480057
"608",0.4,84,5.6421,0,120,-11.690967,166.925637,TRUE,607,33.768,197,10328480057
"609",0.4,84,5.6517,0,120,-11.690991,166.925722,TRUE,608,34.0416,193,10328480057
"610",0.4,84,5.6615,0,120,-11.691017,166.925797,TRUE,609,34.4016,200,10328480057
"611",0.4,84,5.6711,0,120,-11.691052,166.925873,TRUE,610,34.6104,190,10328480057
"612",0.4,84,5.6808,0,121,-11.691093,166.925969,TRUE,611,34.7616,189,10328480057
"613",0.4,83,5.6905,0,121,-11.691139,166.926044,TRUE,612,34.8696,200,10328480057
"614",0.4,83,5.7001,0,122,-11.691182,166.926109,TRUE,613,34.7976,193,10328480057
"615",0.4,81,5.7098,0,123,-11.691226,166.926194,TRUE,614,34.8264,199,10328480057
"616",0.4,83,5.7194,0,123,-11.691262,166.92627,TRUE,615,34.7688,194,10328480057
"617",0.4,83,5.729,0.5,123,-11.691288,166.926345,TRUE,616,34.6968,196,10328480057
"618",0.4,85,5.7385,1.1,122,-11.691294,166.926441,TRUE,617,34.5672,196,10328480057
"619",0.6,85,5.7479,1.1,122,-11.691281,166.926516,TRUE,618,34.416,196,10328480057
"620",0.8,86,5.7572,1.6,123,-11.691254,166.926613,TRUE,619,34.1208,199,10328480057
"621",0.8,86,5.7664,1.6,123,-11.691215,166.926688,TRUE,620,33.8472,197,10328480057
"622",1,86,5.7755,1.7,122,-11.691172,166.926742,TRUE,621,33.4512,196,10328480057
"623",1.2,86,5.7844,2.3,123,-11.691125,166.926827,TRUE,622,32.9832,195,10328480057
"624",1.4,87,5.7932,1.7,123,-11.691073,166.926881,TRUE,623,32.6232,196,10328480057
"625",1.6,87,5.8018,1.7,123,-11.691024,166.926945,TRUE,624,32.1048,193,10328480057
"626",1.6,88,5.8103,1.7,124,-11.690971,166.926988,TRUE,625,31.572,195,10328480057
"627",1.8,88,5.8189,1.2,124,-11.690915,166.927053,TRUE,626,31.2408,199,10328480057
"628",2,86,5.8278,1.8,125,-11.690855,166.927096,TRUE,627,31.2552,161,10328480057
"629",2,86,5.8355,1.2,126,-11.690798,166.927139,TRUE,628,30.4992,160,10328480057
"630",2.2,86,5.844,1.2,127,-11.690733,166.927192,TRUE,629,30.3696,163,10328480057
"631",2.2,86,5.8522,1.2,128,-11.690667,166.927224,TRUE,630,30.1608,159,10328480057
"632",2.4,88,5.8604,0.6,129,-11.6906,166.927246,TRUE,631,29.916,160,10328480057
"633",2.4,88,5.8683,1.3,130,-11.690535,166.927278,TRUE,632,29.196,163,10328480057
"634",2.4,88,5.8762,0.6,130,-11.69047,166.92731,TRUE,633,29.304,167,10328480057
"635",2.6,89,5.884,1.3,130,-11.690405,166.927342,TRUE,634,28.8288,178,10328480057
"636",2.6,89,5.8917,1.3,130,-11.690344,166.927375,TRUE,635,28.4544,179,10328480057
"637",2.8,93,5.8992,0.7,130,-11.690285,166.927407,TRUE,636,27.9072,209,10328480057
"638",2.8,93,5.9067,1.3,129,-11.690227,166.92745,TRUE,637,27.6336,223,10328480057
"639",2.8,97,5.9143,0.7,129,-11.690173,166.927482,TRUE,638,27.4248,89,10328480057
"640",3,97,5.9216,0.7,128,-11.690129,166.927536,TRUE,639,27.036,66,10328480057
"641",3,97,5.9289,0.7,128,-11.690094,166.927589,TRUE,640,26.7696,181,10328480057
"642",3,98,5.9362,0.7,127,-11.69007,166.927643,TRUE,641,26.64,181,10328480057
"643",3,98,5.9432,0.7,128,-11.690051,166.927707,TRUE,642,26.2728,178,10328480057
"644",3.2,96,5.9503,0.7,128,-11.690037,166.927782,TRUE,643,25.9128,180,10328480057
"645",3.2,96,5.9574,0.7,129,-11.690027,166.927847,TRUE,644,25.8192,179,10328480057
"646",3.2,96,5.9645,0,129,-11.690022,166.927911,TRUE,645,25.6176,178,10328480057
"647",3.2,97,5.9715,0,129,-11.690018,166.927965,TRUE,646,25.4736,179,10328480057
"648",3.2,97,5.9787,0,130,-11.690016,166.92804,TRUE,647,25.5816,178,10328480057
"649",3.2,97,5.9858,0,130,-11.690019,166.928104,TRUE,648,25.524,177,10328480057
"650",3.2,95,5.9929,0,130,-11.69002,166.928169,TRUE,649,25.56,172,10328480057
"651",3.2,95,5.9999,0,130,-11.690026,166.928222,TRUE,650,25.5312,170,10328480057
"652",3.2,93,6.0071,0,131,-11.690034,166.928308,TRUE,651,25.6176,173,10328480057
"653",3.2,93,6.0142,0,131,-11.690043,166.928362,TRUE,652,25.56,172,10328480057
"654",3.2,93,6.0213,0.7,132,-11.690055,166.928426,TRUE,653,25.5672,166,10328480057
"655",3.2,93,6.0284,0.7,132,-11.690069,166.92849,TRUE,654,25.56,167,10328480057
"656",3.4,93,6.0356,0.7,131,-11.690083,166.928544,TRUE,655,25.6608,171,10328480057
"657",3.4,93,6.0426,0.7,131,-11.690101,166.928608,TRUE,656,25.5672,171,10328480057
"658",3.4,93,6.0498,0,132,-11.690121,166.928673,TRUE,657,25.6248,172,10328480057
"659",3.4,94,6.057,0,132,-11.690144,166.928748,TRUE,658,25.7472,167,10328480057
"660",3.4,94,6.0642,0,132,-11.690169,166.928791,TRUE,659,25.7544,167,10328480057
"661",3.4,93,6.0714,0,132,-11.690197,166.928855,TRUE,660,25.7688,170,10328480057
"662",3.4,93,6.0785,0,132,-11.690228,166.928909,TRUE,661,25.848,167,10328480057
"663",3.4,93,6.0858,0,131,-11.690259,166.928973,TRUE,662,25.884,192,10328480057
"664",3.4,93,6.093,0,131,-11.690294,166.929038,TRUE,663,25.8552,189,10328480057
"665",3.4,93,6.1003,0,131,-11.69033,166.92908,TRUE,664,25.992,195,10328480057
"666",3.4,93,6.1077,0,132,-11.690366,166.929145,TRUE,665,26.1504,200,10328480057
"667",3.4,91,6.1151,0,132,-11.690407,166.929199,TRUE,666,26.3232,191,10328480057
"668",3.4,90,6.1225,0,132,-11.690448,166.929252,TRUE,667,26.4672,196,10328480057
"669",3.4,90,6.13,-0.7,132,-11.690492,166.929306,TRUE,668,26.7048,191,10328480057
"670",3.4,89,6.1376,-0.7,132,-11.690538,166.929359,TRUE,669,26.8704,195,10328480057
"671",3.2,89,6.1452,-0.7,133,-11.690585,166.929402,TRUE,670,27.0072,197,10328480057
"672",3.2,89,6.153,-0.6,134,-11.690636,166.929445,TRUE,671,27.288,195,10328480057
"673",3.2,89,6.1607,0,134,-11.690688,166.929488,TRUE,672,27.468,195,10328480057
"674",3.2,90,6.1685,-0.6,134,-11.690745,166.929542,TRUE,673,27.7272,195,10328480057
"675",3.2,90,6.1766,-0.6,134,-11.690806,166.929585,TRUE,674,28.0656,195,10328480057
"676",3,89,6.1846,-1.2,134,-11.690872,166.929617,TRUE,675,28.4112,195,10328480057
"677",3,89,6.1929,-1.8,135,-11.690943,166.929628,TRUE,676,28.7424,195,10328480057
"678",2.8,89,6.2012,-1.2,135,-11.691017,166.92966,TRUE,677,29.1672,194,10328480057
"679",2.6,89,6.2097,-1.8,135,-11.691093,166.92966,TRUE,678,29.628,196,10328480057
"680",2.6,88,6.2182,-1.2,135,-11.691168,166.929681,TRUE,679,29.9592,196,10328480057
"681",2.4,88,6.2268,-1.2,134,-11.691245,166.929681,TRUE,680,30.3192,197,10328480057
"682",2.4,88,6.2355,-1.7,134,-11.691324,166.929692,TRUE,681,30.636,194,10328480057
"683",2.2,90,6.2443,-1.1,134,-11.691403,166.929692,TRUE,682,31.0464,191,10328480057
"684",2,90,6.2532,-1.7,134,-11.691484,166.929692,TRUE,683,31.3128,194,10328480057
"685",2,89,6.2621,-1.7,134,-11.691564,166.929703,TRUE,684,31.608,195,10328480057
"686",1.8,89,6.2713,-1.6,134,-11.691644,166.929735,TRUE,685,32.0616,195,10328480057
"687",1.6,88,6.2806,-1.6,135,-11.691724,166.929756,TRUE,686,32.4864,196,10328480057
"688",1.4,88,6.29,-1.6,136,-11.691803,166.929799,TRUE,687,32.9328,191,10328480057
"689",1.4,90,6.2997,-1.5,137,-11.691882,166.929832,TRUE,688,33.48,195,10328480057
"690",1.2,90,6.3095,-1,137,-11.69196,166.929874,TRUE,689,34.1136,195,10328480057
"691",1,90,6.3193,-1.5,137,-11.692037,166.929917,TRUE,690,34.6032,195,10328480057
"692",1,90,6.3295,-1.5,138,-11.692114,166.929971,TRUE,691,35.2008,195,10328480057
"693",0.8,89,6.3395,-1,138,-11.692188,166.930014,TRUE,692,35.6256,196,10328480057
"694",0.6,90,6.3496,-1.5,138,-11.692256,166.930078,TRUE,693,35.9208,194,10328480057
"695",0.6,90,6.36,-1,138,-11.692322,166.930153,TRUE,694,36.3312,195,10328480057
"696",0.4,91,6.3703,-0.5,138,-11.692377,166.930228,TRUE,695,36.6984,193,10328480057
"697",0.4,91,6.3806,-0.5,138,-11.692418,166.930304,TRUE,696,36.8424,194,10328480057
"698",0.4,91,6.3908,0,138,-11.692445,166.930389,TRUE,697,36.9144,193,10328480057
"699",0.4,91,6.4011,0,138,-11.692463,166.930486,TRUE,698,37.1304,197,10328480057
"700",0.4,91,6.4113,0,138,-11.692473,166.930572,TRUE,699,36.9432,195,10328480057
"701",0.4,91,6.4215,0,138,-11.69248,166.930668,TRUE,700,36.828,195,10328480057
"702",0.4,89,6.4315,0,138,-11.692485,166.930765,TRUE,701,36.6192,195,10328480057
"703",0.4,89,6.4416,0,138,-11.692492,166.930851,TRUE,702,36.6192,195,10328480057
"704",0.4,89,6.4515,0,138,-11.692496,166.930947,TRUE,703,36.2808,196,10328480057
"705",0.4,89,6.4615,0,138,-11.692489,166.931033,TRUE,704,36.1656,195,10328480057
"706",0.4,89,6.4714,0.5,139,-11.692468,166.93113,TRUE,705,35.9496,193,10328480057
"707",0.4,89,6.4811,0.5,139,-11.692426,166.931205,TRUE,706,35.6976,198,10328480057
"708",0.6,89,6.491,0.5,139,-11.692361,166.931258,TRUE,707,35.5248,193,10328480057
"709",0.6,89,6.5006,0.5,138,-11.692284,166.931312,TRUE,708,35.352,196,10328480057
"710",0.6,89,6.5103,0,139,-11.692202,166.931344,TRUE,709,35.1648,194,10328480057
"711",0.6,89,6.52,0,139,-11.692118,166.931355,TRUE,710,35.0064,191,10328480057
"712",0.6,89,6.5297,0,139,-11.692032,166.931387,TRUE,711,34.9848,191,10328480057
"713",0.6,90,6.5393,0,139,-11.691948,166.931398,TRUE,712,34.7976,195,10328480057
"714",0.6,90,6.5489,0,139,-11.691862,166.931419,TRUE,713,34.7688,195,10328480057
"715",0.6,90,6.5585,-0.5,139,-11.69178,166.931452,TRUE,714,34.6752,194,10328480057
"716",0.6,88,6.5681,-0.5,138,-11.691698,166.931473,TRUE,715,34.632,196,10328480057
"717",0.4,88,6.5778,-0.5,138,-11.691622,166.931527,TRUE,716,34.6248,197,10328480057
"718",0.4,89,6.5874,-0.5,139,-11.691552,166.93157,TRUE,717,34.5888,195,10328480057
"719",0.4,89,6.5971,0,139,-11.691482,166.931634,TRUE,718,34.6896,197,10328480057
"720",0.4,91,6.6068,0,139,-11.691412,166.931677,TRUE,719,34.7832,196,10328480057
"721",0.4,91,6.6165,0,139,-11.691344,166.931741,TRUE,720,34.848,198,10328480057
"722",0.4,92,6.6263,0,139,-11.691269,166.931784,TRUE,721,34.9272,51,10328480057
"723",0.4,92,6.6359,0.5,139,-11.69119,166.931816,TRUE,722,34.9488,31,10328480057
"724",0.4,92,6.6453,1.1,138,-11.691108,166.931838,TRUE,723,34.6968,32,10328480057
"725",0.6,0,6.6545,1.7,138,-11.691025,166.931838,TRUE,724,34.308,0,10328480057
"726",0.8,0,6.6632,2.4,139,-11.690948,166.931827,TRUE,725,33.6096,0,10328480057
"727",1,0,6.6714,2.5,139,-11.690879,166.931795,TRUE,726,32.5152,0,10328480057
"728",1.2,64,6.679,2.7,141,-11.690816,166.931763,TRUE,727,31.068,57,10328480057
"729",1.4,63,6.6864,2.8,140,-11.690754,166.931741,TRUE,728,29.6136,54,10328480057
"730",1.6,63,6.6933,2.2,140,-11.6907,166.931709,TRUE,729,27.936,58,10328480057
"731",1.8,62,6.6999,2.3,138,-11.690648,166.931677,TRUE,730,26.4096,85,10328480057
"732",1.8,62,6.7061,2.4,137,-11.690597,166.931655,TRUE,731,24.9768,107,10328480057
"733",2,62,6.7121,2.6,137,-11.690549,166.931634,TRUE,732,23.7816,123,10328480057
"734",2.2,61,6.7178,3.6,138,-11.690503,166.931602,TRUE,733,22.5576,62,10328480057
"735",2.4,51,6.7231,3.8,137,-11.690459,166.93158,TRUE,734,21.4776,113,10328480057
"736",2.6,51,6.7281,4.1,137,-11.690416,166.93157,TRUE,735,20.3472,122,10328480057
"737",2.8,51,6.7329,3.3,137,-11.690376,166.931548,TRUE,736,19.2888,68,10328480057
"738",3,51,6.7373,3.5,138,-11.690337,166.931548,TRUE,737,18.1368,66,10328480057
"739",3,51,6.7413,3.8,138,-11.690299,166.931548,TRUE,738,16.9632,98,10328480057
"740",3.2,26,6.7451,4.2,138,-11.690264,166.931548,TRUE,739,15.8688,44,10328480057
"741",3.4,26,6.7486,4.5,136,-11.690235,166.931548,TRUE,740,14.7384,39,10328480057
"742",3.6,26,6.7517,5,134,-11.690208,166.93157,TRUE,741,13.5216,73,10328480057
"743",3.6,26,6.7545,3.6,133,-11.690184,166.93158,TRUE,742,12.4488,39,10328480057
"744",3.8,26,6.7572,3.7,132,-11.690163,166.93158,TRUE,743,11.4336,80,10328480057
"745",3.8,26,6.7596,4.8,132,-11.690144,166.931602,TRUE,744,10.4544,52,10328480057
"746",3.8,0,6.7616,4,133,-11.690129,166.931612,TRUE,745,9.396,0,10328480057
"747",4,0,6.7626,3.5,133,-11.690121,166.931612,TRUE,746,7.8408,0,10328480057
"748",4,3,6.7629,3.8,132,-11.69012,166.931612,FALSE,747,5.976,41,10328480057
"749",4,12,6.7633,4,130,-11.690116,166.931612,TRUE,748,4.3848,108,10328480057
"750",4,21,6.7645,4,124,-11.690109,166.931634,TRUE,749,3.4632,128,10328480057
"751",4,27,6.766,3.5,122,-11.690098,166.931634,TRUE,750,3.1608,125,10328480057
"752",4.2,27,6.7678,3.7,121,-11.690086,166.931645,TRUE,751,3.7224,118,10328480057
"753",4.2,27,6.7697,3.4,120,-11.690073,166.931655,TRUE,752,4.9248,115,10328480057
"754",4.2,27,6.7718,1.8,120,-11.690058,166.931677,TRUE,753,6.1056,118,10328480057
"755",4.4,27,6.774,3.5,121,-11.690043,166.931677,TRUE,754,6.8616,117,10328480057
"756",4.4,27,6.7763,3.4,121,-11.690027,166.931688,TRUE,755,7.3656,122,10328480057
"757",4.4,23,6.7786,3.3,122,-11.690012,166.931709,TRUE,756,7.848,115,10328480057
"758",4.6,23,6.7811,3.2,125,-11.689996,166.93172,TRUE,757,8.2008,111,10328480057
"759",4.6,23,6.7836,4,126,-11.68998,166.931741,TRUE,758,8.496,119,10328480057
"760",4.8,36,6.7861,3.9,126,-11.689964,166.931763,TRUE,759,8.7336,116,10328480057
"761",4.8,36,6.7887,3.9,125,-11.689948,166.931784,TRUE,760,8.928,126,10328480057
"762",5,36,6.7913,1.9,121,-11.689932,166.931795,TRUE,761,9.0864,115,10328480057
"763",5,41,6.7939,3.8,116,-11.689916,166.931816,TRUE,762,9.2304,123,10328480057
"764",5,41,6.7966,1.9,116,-11.689898,166.931827,TRUE,763,9.36,115,10328480057
"765",5.2,41,6.7992,3.8,115,-11.689881,166.931838,TRUE,764,9.4464,115,10328480057
"766",5.2,48,6.8019,3.7,114,-11.689865,166.931859,TRUE,765,9.5112,114,10328480057
"767",5.4,48,6.8045,3.7,115,-11.689849,166.931891,TRUE,766,9.5616,129,10328480057
"768",5.4,48,6.8073,3.7,116,-11.689833,166.931902,TRUE,767,9.6264,116,10328480057
"769",5.6,54,6.81,1.8,116,-11.689817,166.931924,TRUE,768,9.6696,122,10328480057
"770",5.6,54,6.8128,3.6,118,-11.689802,166.931934,TRUE,769,9.7344,115,10328480057
"771",5.6,59,6.8155,1.8,118,-11.689786,166.931967,TRUE,770,9.7992,117,10328480057
"772",5.8,59,6.8182,3.7,118,-11.68977,166.931977,TRUE,771,9.8496,121,10328480057
"773",5.8,64,6.821,3.6,119,-11.689752,166.931999,TRUE,772,9.8712,116,10328480057
"774",6,64,6.8237,3.6,118,-11.689736,166.932009,TRUE,773,9.864,119,10328480057
"775",6,64,6.8265,3.6,119,-11.689716,166.932031,TRUE,774,9.8712,117,10328480057
"776",6.2,67,6.8292,1.8,118,-11.689699,166.932042,TRUE,775,9.864,109,10328480057
"777",6.2,67,6.832,3.7,118,-11.689678,166.932052,TRUE,776,9.8784,121,10328480057
"778",6.2,69,6.8347,1.9,117,-11.689657,166.932074,TRUE,777,9.8712,116,10328480057
"779",6.4,69,6.8374,3.7,116,-11.689637,166.932085,TRUE,778,9.828,117,10328480057
"780",6.4,69,6.84,3.6,113,-11.689615,166.932106,TRUE,779,9.7128,117,10328480057
"781",6.6,73,6.8427,3.4,112,-11.689594,166.932106,TRUE,780,9.72,259,10328480057
"782",6.6,73,6.8458,3.1,112,-11.689568,166.932117,TRUE,781,9.9504,188,10328480057
"783",6.8,78,6.8491,1.5,112,-11.689538,166.932138,TRUE,782,10.3824,190,10328480057
"784",6.8,78,6.8527,2.7,114,-11.689507,166.932138,TRUE,783,11.0232,190,10328480057
"785",6.8,80,6.8564,1.3,115,-11.689473,166.932138,TRUE,784,11.8368,201,10328480057
"786",7,80,6.8604,2.5,116,-11.68944,166.932117,TRUE,785,12.7152,199,10328480057
"787",7,81,6.8646,2.4,118,-11.689404,166.932106,TRUE,786,13.536,190,10328480057
"788",7.2,81,6.8688,2.3,119,-11.68937,166.932085,TRUE,787,14.1984,200,10328480057
"789",7.2,83,6.8733,2.2,118,-11.689338,166.932074,TRUE,788,14.868,198,10328480057
"790",7.4,83,6.8778,1.1,118,-11.689307,166.932042,TRUE,789,15.4368,199,10328480057
"791",7.4,84,6.8824,2.1,118,-11.689281,166.932009,TRUE,790,15.8904,196,10328480057
"792",7.4,84,6.8871,1.1,118,-11.68926,166.931967,TRUE,791,16.2432,200,10328480057
"793",7.6,84,6.892,2.1,118,-11.689241,166.931934,TRUE,792,16.6464,194,10328480057
"794",7.6,83,6.8968,2,118,-11.689226,166.931891,TRUE,793,16.8984,192,10328480057
"795",7.8,83,6.9017,2,119,-11.689212,166.931838,TRUE,794,17.1864,193,10328480057
"796",7.8,84,6.9066,2,117,-11.689196,166.931795,TRUE,795,17.4456,189,10328480057
"797",8,84,6.9117,2,117,-11.689182,166.931752,TRUE,796,17.6616,193,10328480057
"798",8,85,6.9168,3,118,-11.689166,166.93172,TRUE,797,17.8632,196,10328480057
"799",8.2,85,6.9219,2,120,-11.689149,166.931677,TRUE,798,18.0576,196,10328480057
"800",8.4,85,6.927,3,120,-11.689126,166.931634,TRUE,799,18.18,198,10328480057
"801",8.4,85,6.932,3,120,-11.689092,166.931602,TRUE,800,18.2664,194,10328480057
"802",8.6,86,6.9369,3.1,121,-11.689053,166.93158,TRUE,801,18.1872,196,10328480057
"803",8.8,86,6.9417,4.3,121,-11.689013,166.93157,TRUE,802,17.964,197,10328480057
"804",9,86,6.9463,4.4,121,-11.688972,166.931548,TRUE,803,17.5824,198,10328480057
"805",9.2,86,6.9508,4.5,121,-11.688931,166.931548,TRUE,804,17.172,194,10328480057
"806",9.4,86,6.9551,3.4,122,-11.688893,166.931548,TRUE,805,16.6536,198,10328480057
"807",9.6,86,6.9595,3.4,122,-11.688854,166.93157,TRUE,806,16.2792,197,10328480057
"808",9.6,86,6.964,2.2,123,-11.688815,166.93158,TRUE,807,16.0776,197,10328480057
"809",9.8,86,6.9685,1.1,125,-11.688779,166.931602,TRUE,808,16.0344,197,10328480057
"810",9.8,86,6.9733,0,127,-11.688744,166.931634,TRUE,809,16.1712,196,10328480057
"811",9.8,86,6.9782,-1,130,-11.68871,166.931655,TRUE,810,16.5888,195,10328480057
"812",9.6,88,6.9834,-1.9,133,-11.688682,166.931688,TRUE,811,17.208,195,10328480057
"813",9.6,89,6.989,-1.8,133,-11.688654,166.931741,TRUE,812,17.9424,194,10328480057
"814",9.4,89,6.9948,-1.6,133,-11.688624,166.931784,TRUE,813,18.864,195,10328480057
"815",9.4,89,7.001,-1.6,133,-11.688593,166.931827,TRUE,814,19.9512,195,10328480057
"816",9.2,89,7.0077,-1.5,132,-11.688563,166.93187,TRUE,815,21.2688,195,10328480057
"817",9.2,89,7.0147,-1.4,131,-11.68853,166.931934,TRUE,816,22.5432,194,10328480057
"818",9,89,7.0221,-1.3,131,-11.688496,166.931999,TRUE,817,23.8968,196,10328480057
"819",9,88,7.0296,-1.3,131,-11.688458,166.932042,TRUE,818,25.1136,193,10328480057
"820",8.8,88,7.0374,-0.6,130,-11.688415,166.932106,TRUE,819,26.2152,196,10328480057
"821",8.8,88,7.0453,0,131,-11.688365,166.932149,TRUE,820,27.0288,196,10328480057
"822",8.8,88,7.0531,1.3,130,-11.688308,166.932192,TRUE,821,27.612,194,10328480057
"823",9,89,7.061,1.9,130,-11.688245,166.932224,TRUE,822,27.9792,196,10328480057
"824",9.2,89,7.0686,2.6,129,-11.688179,166.932256,TRUE,823,28.0728,194,10328480057
"825",9.4,89,7.0761,2.7,130,-11.688113,166.932267,TRUE,824,27.9,193,10328480057
"826",9.6,89,7.0835,2.8,130,-11.688048,166.932288,TRUE,825,27.4968,195,10328480057
"827",9.8,89,7.0906,2.9,130,-11.687985,166.932288,TRUE,826,26.9784,195,10328480057
"828",10,89,7.0974,3,130,-11.687924,166.932299,TRUE,827,26.172,197,10328480057
"829",10.2,89,7.104,3.1,130,-11.687864,166.932299,TRUE,828,25.4592,195,10328480057
"830",10.4,92,7.1105,3.2,131,-11.687805,166.932299,TRUE,829,24.7104,191,10328480057
"831",10.6,92,7.1166,3.3,131,-11.687749,166.932299,TRUE,830,23.8752,191,10328480057
"832",10.8,91,7.1226,3.4,131,-11.687696,166.932299,TRUE,831,23.0544,195,10328480057
"833",11,91,7.1284,3.5,131,-11.687644,166.932299,TRUE,832,22.32,195,10328480057
"834",11.2,88,7.134,3.6,131,-11.687593,166.932288,TRUE,833,21.6144,194,10328480057
"835",11.4,88,7.1394,3.7,131,-11.687545,166.932288,TRUE,834,20.8584,195,10328480057
"836",11.6,87,7.1448,2.8,131,-11.687498,166.932267,TRUE,835,20.2536,195,10328480057
"837",11.8,87,7.1501,2.8,132,-11.687451,166.932256,TRUE,836,19.8072,191,10328480057
"838",11.8,88,7.1552,1.9,132,-11.687409,166.932235,TRUE,837,19.3536,192,10328480057
"839",12,87,7.1605,1.9,132,-11.687369,166.932213,TRUE,838,19.0944,195,10328480057
"840",12,87,7.1657,1.9,133,-11.687333,166.932181,TRUE,839,18.8928,196,10328480057
"841",12.2,88,7.1709,1.9,133,-11.687299,166.932149,TRUE,840,18.828,198,10328480057
"842",12.2,88,7.1763,1.9,133,-11.68727,166.932117,TRUE,841,18.8424,195,10328480057
"843",12.4,88,7.1815,0.9,133,-11.687247,166.932074,TRUE,842,18.9432,196,10328480057
"844",12.4,88,7.187,1.8,133,-11.687227,166.932031,TRUE,843,19.0512,193,10328480057
"845",12.4,87,7.1925,0.9,133,-11.687215,166.931977,TRUE,844,19.3392,200,10328480057
"846",12.6,87,7.1981,1.8,134,-11.687207,166.931924,TRUE,845,19.5552,197,10328480057
"847",12.6,86,7.2037,1.8,134,-11.687208,166.93187,TRUE,846,19.7424,196,10328480057
"848",12.8,86,7.2094,0.9,134,-11.687219,166.931827,TRUE,847,20.016,195,10328480057
"849",12.8,87,7.215,1.7,134,-11.68724,166.931784,TRUE,848,20.1816,187,10328480057
"850",12.8,87,7.2207,0.9,135,-11.687263,166.931741,TRUE,849,20.304,194,10328480057
"851",13,87,7.2265,0.9,134,-11.68729,166.931688,TRUE,850,20.5056,193,10328480057
"852",13,87,7.2323,1.7,134,-11.687318,166.931645,TRUE,851,20.6352,197,10328480057
"853",13,87,7.2383,0.8,134,-11.687349,166.931602,TRUE,852,20.8296,194,10328480057
"854",13.2,87,7.2442,0.8,135,-11.687378,166.931548,TRUE,853,21.0168,194,10328480057
"855",13.2,89,7.2501,1.7,135,-11.687408,166.931505,TRUE,854,21.1752,196,10328480057
"856",13.2,89,7.2561,0.8,134,-11.687435,166.931462,TRUE,855,21.2976,194,10328480057
"857",13.4,90,7.262,1.7,134,-11.687456,166.931398,TRUE,856,21.384,193,10328480057
"858",13.4,88,7.2681,1.7,135,-11.687468,166.931355,TRUE,857,21.4704,195,10328480057
"859",13.6,88,7.274,1.7,136,-11.687466,166.931291,TRUE,858,21.42,197,10328480057
"860",13.6,86,7.2799,1.7,135,-11.687448,166.931248,TRUE,859,21.42,194,10328480057
"861",13.8,86,7.2857,1.7,134,-11.687423,166.931205,TRUE,860,21.2904,198,10328480057
"862",13.8,87,7.2915,1.7,134,-11.687392,166.931151,TRUE,861,21.24,196,10328480057
"863",14,87,7.2974,1.7,134,-11.68736,166.931108,TRUE,862,21.1104,195,10328480057
"864",14,89,7.3032,1.7,134,-11.687326,166.931076,TRUE,863,21.0744,195,10328480057
"865",14.2,89,7.309,1.7,134,-11.687291,166.931033,TRUE,864,21.0024,192,10328480057
"866",14.2,89,7.3149,1.7,135,-11.687258,166.93099,TRUE,865,21.0384,194,10328480057
"867",14.4,89,7.3207,1.7,135,-11.687224,166.930958,TRUE,866,21.0168,195,10328480057
"868",14.4,88,7.3266,2.6,136,-11.687195,166.930915,TRUE,867,21.0024,194,10328480057
"869",14.6,88,7.3324,1.7,136,-11.687173,166.930851,TRUE,868,21.0168,194,10328480057
"870",14.8,88,7.3382,2.6,136,-11.687165,166.930808,TRUE,869,20.9592,195,10328480057
"871",14.8,88,7.3439,2.7,136,-11.687164,166.930765,TRUE,870,20.844,197,10328480057
"872",15,88,7.3495,2.7,136,-11.687172,166.930701,TRUE,871,20.7216,195,10328480057
"873",15.2,88,7.355,3.7,136,-11.687188,166.930658,TRUE,872,20.4696,198,10328480057
"874",15.4,88,7.3604,2.8,136,-11.687205,166.930604,TRUE,873,20.1456,190,10328480057
"875",15.6,89,7.3657,2.9,136,-11.687226,166.930561,TRUE,874,19.8576,195,10328480057
"876",15.6,89,7.3709,2.9,137,-11.687244,166.930518,TRUE,875,19.476,195,10328480057
"877",15.8,89,7.376,2,136,-11.68726,166.930486,TRUE,876,19.1088,196,10328480057
"878",16,89,7.3811,3,136,-11.68727,166.930443,TRUE,877,18.756,195,10328480057
"879",16,88,7.3862,2,136,-11.687268,166.930389,TRUE,878,18.5544,193,10328480057
"880",16.2,88,7.3912,1,136,-11.687258,166.930346,TRUE,879,18.3528,195,10328480057
"881",16.2,88,7.3965,0.9,136,-11.68724,166.930304,TRUE,880,18.4248,196,10328480057
"882",16.2,88,7.4019,-0.9,136,-11.687222,166.930261,TRUE,881,18.612,196,10328480057
"883",16.2,89,7.4076,-0.9,136,-11.687197,166.930207,TRUE,882,19.08,194,10328480057
"884",16,90,7.4134,-0.8,136,-11.687172,166.930164,TRUE,883,19.5984,195,10328480057
"885",16,90,7.4194,-0.8,136,-11.687141,166.930121,TRUE,884,20.2824,195,10328480057
"886",16,91,7.4256,0,137,-11.687108,166.930078,TRUE,885,20.988,196,10328480057
